phase_count;min;max;mean;q25;q50;q75
3764;0.00041619999683462083;0.0006745000137016177;0.000520784001564607;0.000495000000228174;0.000519900000654161;0.0005402999959187582
4229;0.000424899990321137;0.0010824999917531386;0.0005681599990930409;0.0005228000081842765;0.0005419999943114817;0.0005845999985467643
4750;0.00046039999870117754;0.000676800002111122;0.000590251999674365;0.0005731999990530312;0.0005873000045539811;0.0006220999930519611
5336;0.0004979999939678237;0.000760199996875599;0.0006512719992315397;0.0006430000066757202;0.0006499000010080636;0.0006603000074392185
5994;0.000581799991778098;0.0011602000013226643;0.0007537800003774465;0.0007099000067682937;0.0007273000082932413;0.0007489999989047647
6734;0.0006542000046465546;0.000989099993603304;0.0008300759980920703;0.0008094999939203262;0.0008228999940911308;0.0008369999995920807
7564;0.0007136000058380887;0.0011860999948112294;0.0009627520007779822;0.0009222000080626458;0.0009514000121271238;0.0009845000022323802
8497;0.0008441999962087721;0.0014589000056730583;0.0010564720002003015;0.0010168000007979572;0.0010363000037614256;0.0010946999973384663
9545;0.0009397000103490427;0.001519499986898154;0.0011661759996786714;0.0011391000007279217;0.0011509000032674521;0.0011725000076694414
10722;0.0009245999972335994;0.0011239000014029443;0.0009568279999075457;0.0009319999953731894;0.000938299999688752;0.0009504000045126304
12045;0.0010128999856533483;0.0014845999976387247;0.0010575479990802706;0.0010164999985136092;0.001021699994453229;0.0010509999992791563
13530;0.0011375000030966476;0.0014707999944221228;0.0011694039998110383;0.0011405999975977466;0.0011420999944675714;0.0011461999965831637
15199;0.0012728000001516193;0.001596000001882203;0.0013293600000906735;0.0012802999990526587;0.0012831000058213249;0.0013027999957557768
17073;0.0014232999965315685;0.0019657000084407628;0.0015096079994691535;0.0014422999956877902;0.0014534999936586246;0.0014942999987397343
19179;0.0018803999992087483;0.0024750999873504043;0.0019720559986308216;0.0019296000100439414;0.0019546000112313777;0.001977799998712726
21544;0.002119299999321811;0.0027144000050611794;0.002213395999278873;0.002145499995094724;0.002188899990869686;0.002222700000857003
24201;0.0023745000071357936;0.002979500000947155;0.0025097640010062604;0.002413700000033714;0.002474599998095073;0.002537000007578172
27185;0.002653399991686456;0.0030438000103458762;0.0027362479997100307;0.0026741000037873164;0.0027310000004945323;0.00277279999863822
30538;0.003004099999088794;0.0033457999961683527;0.0030976439994992687;0.0030372999899554998;0.0030724999960511923;0.003096100001130253
34304;0.0034075000003213063;0.004211499996017665;0.0035600680008064955;0.003460000007180497;0.003477500009466894;0.0035570999898482114
38535;0.003752800010261126;0.00655390000611078;0.004281584001146257;0.003864500002237037;0.003953299994464032;0.0043997000029776245
43287;0.004323500004829839;0.005309900006977841;0.004592828000895679;0.004396700009237975;0.004444599995622411;0.004711400004453026
48626;0.004896999991615303;0.005375799999455921;0.005093084000982344;0.0049666999984765425;0.005109799996716902;0.00519680000434164
54622;0.005380399990826845;0.00588860000425484;0.005547484001144767;0.005442699999548495;0.005463700013933703;0.005557800002861768
61359;0.006094299998949282;0.007652000000234693;0.006460372001165524;0.0061590000113938;0.006256000007851981;0.006657999998424202
68926;0.007475899998098612;0.008533799991710111;0.0076628999994136394;0.007504499997594394;0.007543899992015213;0.0076000999979441985
77426;0.008641899999929592;0.011368899999069981;0.00947918399819173;0.00885849999031052;0.009468100004596636;0.009967699996195734
86974;0.009536199999274686;0.011111699990578927;0.009776439999695867;0.009604199993191287;0.009672699990915135;0.009813900003791787
97700;0.01062229998933617;0.012415100005455315;0.010988091999315656;0.010767600004328415;0.010856199995032512;0.011163199989823624
109749;0.011857099991175346;0.014004500000737607;0.012625291998847387;0.012317799992160872;0.0124886000121478;0.012654699996346608
123284;0.013457000008202158;0.014923599999747239;0.014067811998538673;0.013825999994878657;0.014000800001667812;0.01427450000483077
138488;0.015669200001866557;0.018527499996707775;0.016196876000030898;0.015766299999086186;0.01596629999403376;0.016317299989168532
155567;0.017376399991917424;0.019497799992677756;0.018346907998784447;0.018089200006215833;0.01825759999337606;0.018623900003149174
174752;0.019333200005348772;0.022042299999156967;0.020342660000314938;0.020146399998338893;0.020204100001137704;0.020546800005831756
196304;0.02240459999302402;0.030086900005699135;0.024331347999977878;0.022919199996977113;0.023363899992546067;0.02477760000328999
