phase_count;min;max;mean;q25;q50;q75
413;0.007418900000629947;0.00817559999995865;0.00767832399928011;0.007565599997178651;0.0076659000042127445;0.007731699995929375
464;0.009304200008045882;0.010363499997765757;0.009602140000206419;0.009398499998496845;0.009490700002061203;0.009702499999548309
521;0.011650100001133978;0.013026000000536442;0.011987463999539615;0.011765699993702583;0.011841400002595037;0.012152600000263192
585;0.01452350000909064;0.016688400006387383;0.015057560000568628;0.014670500007923692;0.01492490000964608;0.015151299987337552
657;0.01815020000503864;0.02038149999862071;0.01884663999953773;0.018398300002445467;0.01867540000239387;0.01906960000633262
739;0.022803699990618043;0.027650000003632158;0.024185995999723674;0.023415000003296882;0.023704300008830614;0.024978000001283363
830;0.028961399992113;0.0318624999927124;0.029999728001421318;0.02954909999971278;0.02980010000464972;0.030479000008199364
932;0.036182799987727776;0.038802600000053644;0.037164080000366084;0.036678599994047545;0.03690370000549592;0.03762389998883009
1047;0.04612280000583269;0.05052810000779573;0.04803898400045;0.0467925999982981;0.04763690000982024;0.04955270000209566
1176;0.05884009999863338;0.06357259998912923;0.060956903998740014;0.05979020000086166;0.06111830000008922;0.06201629999850411
1321;0.07391470001311973;0.08018939998873975;0.07712174399930519;0.07546469999942929;0.07760720000078436;0.07852470000216272
1484;0.09402780000527855;0.10368820000439882;0.0978190399997402;0.0960901000071317;0.09725289999914821;0.09888140000111889
1668;0.11868559999857098;0.1312233000062406;0.12217649600002915;0.1204989999969257;0.12158170000475366;0.12248849999741651
1873;0.14971740001055878;0.15586749999783933;0.15242534000310115;0.15099389999522828;0.1524422000074992;0.15343299999949522
2104;0.1887373000063235;0.19699799999943934;0.19180440800031648;0.1900618000072427;0.19170959999610204;0.1932093000068562
2364;0.23876649999874644;0.2520959999965271;0.24522176000114995;0.24299999998765998;0.24461320000409614;0.24732670000230428
2656;0.302043900010176;0.3107179999933578;0.305922440001159;0.30388560000574216;0.3056518999947002;0.3078294000006281
2983;0.3798136999976123;0.40830239999922924;0.38813347200106363;0.38554660000954755;0.3876924000069266;0.3889915000036126
3351;0.48325970000587404;0.5249858000024687;0.49247670799901244;0.4860668000037549;0.48966370000562165;0.4917362999985926
3764;0.6129827999975532;0.6531184000050416;0.6248477359989192;0.6173555999994278;0.6231315000040922;0.6293623999954434
4229;0.774996000007377;0.8020367999997688;0.7855106160021387;0.7794393000076525;0.7848689000093145;0.7886169999983395
4750;0.9888277999998536;1.0250354000017978;1.0004550599999493;0.9936659000086365;0.9973809999937657;1.0053893000003882
5336;1.2588667999953032;1.2739624000096228;1.265660632000654;1.2630992999911541;1.2659545000060461;1.2683428000018466
5994;1.5961115999962203;1.7113976999971783;1.6258393840002827;1.6058484000095632;1.6136037000105716;1.6319008999998914
6734;2.0715065999975195;2.1667404000036186;2.1083292400016216;2.086991100004525;2.107338999994681;2.1173708999995142
7564;2.6408343000075547;2.7703776999987895;2.691264336002641;2.6668697000131942;2.687340900010895;2.707023399998434
8497;3.3676936000119895;3.6216565999930026;3.4578934559994376;3.3976419999962673;3.428808600001503;3.5279480000026524
9545;4.316080700009479;4.4603977000078885;4.3865442040003835;4.362195599998813;4.377014300000155;4.416960000002291
10722;5.476947699993616;5.8992951000109315;5.563735984001542;5.502593900004285;5.534651099995244;5.594199099999969
12045;6.452120199988713;7.230857300004573;6.640778784000431;6.544382699998096;6.583498399995733;6.675326800002949
13530;8.179032699990785;8.755081399998744;8.339204703999567;8.250490599995828;8.29713069999707;8.379503499993007
15199;10.269765899996855;10.988524700005655;10.438462744001882;10.330147200002102;10.396046300011221;10.479742100011208
17073;13.066351099987514;13.884348300009151;13.441030111999716;13.25916820000566;13.416043200006243;13.578021499997703
19179;16.946623399999226;20.132180400003563;17.902801768000355;17.323519600002328;17.94752580000204;18.139429899994866
21544;21.79662219999591;24.551304199994775;22.727689123998278;21.990151100006187;22.28808699999354;23.37683520000428
24201;27.94097409999813;31.193781499998295;29.135809740000404;28.552076399995713;28.876965300005395;29.52199200000905
27185;35.813541700001224;42.29285360001086;37.99821201200131;36.965589700004784;37.58665710000787;39.13277680000465
30538;45.24622929999896;63.03112030000193;50.47944207600027;47.64299839999876;48.54656670000986;49.889787000007345
34304;57.94530420000956;71.81314699999348;66.2250127800001;62.970650100003695;66.89678769999591;69.32386969999061
38535;73.16246920000413;93.14133060000313;82.26312315200106;75.69248209999932;83.13850010000169;86.05244729999686
43287;106.19668350000575;162.06842179999512;122.04604325600084;113.5897527999914;120.40924120000273;125.72276910000073
48626;135.83603390000644;169.72162569999637;154.23763351200148;148.52142900000035;154.99620600001072;160.52915700001176
