phase_count;min;max;mean;q25;q50;q75
10;0.00036440000258153304;0.0014283999989856966;0.0009091160001116805;0.0006637000005866867;0.000959000000875676;0.001120900000387337
11;0.0002935999982582871;0.0014874000007694121;0.0010391560001880862;0.00080579999848851;0.0011684999990393408;0.0013693000000785105
12;0.00030759999935980886;0.0017530000004626345;0.001069652000296628;0.0004929999995511025;0.0012330999998084735;0.0014009000005898997
14;0.0005197999998927116;0.0019443999990471639;0.0014671799997449852;0.0012413000004016794;0.0015648000007786322;0.0017871999989438336
15;0.0004214000000501983;0.002564499998698011;0.0015060079998511354;0.001173900000139838;0.001520999998319894;0.0019471999985398725
17;0.0004732000015792437;0.0033172000003105495;0.0017734000002383255;0.001258399999642279;0.0017169000020658132;0.002136199997039512
20;0.0008965000015450642;0.0034665999992284924;0.0022708919997967312;0.0016040000009525102;0.002480300001479918;0.0029014000028837472
22;0.0010853999992832541;0.004344100001617335;0.0024190040004032198;0.0018471999974281061;0.00219670000296901;0.0031113000004552305
25;0.000998999999865191;0.004769099999975879;0.003070467999932589;0.0021029999988968484;0.0033383999980287626;0.003809900001215283
28;0.0015844000008655712;0.006076899997424334;0.0032892919998266735;0.002555500002927147;0.0029544999997597188;0.003961200000048848
31;0.0014883000003464986;0.006131199999799719;0.0037518319999799133;0.002294199999596458;0.0035693999998329673;0.004888700001174584
35;0.0017748999998730142;0.008394200001930585;0.00515992800006643;0.0035518000004231;0.0051301999992574565;0.006839899997430621
40;0.002622199997858843;0.009536699999443954;0.0058185559997218665;0.004160299999057315;0.005763500001194188;0.006927000002178829
45;0.002078800000163028;0.011593200000788784;0.006274692000733922;0.0039916000023367815;0.006240500002604676;0.007415899999614339
50;0.003467800001089927;0.0171472999973048;0.00921011999991606;0.006245399999897927;0.00839819999964675;0.01304560000062338
57;0.003808099998423131;0.015244499998516403;0.009855648000229849;0.006900699998368509;0.010123700001713587;0.013076600000204053
64;0.003706100000272272;0.021542300000874093;0.012229943999846;0.00781519999873126;0.012672900000325171;0.015590899998642271
72;0.005819999998493586;0.026791500000399537;0.015614284000330372;0.01198849999855156;0.015783500002726214;0.020203200001560617
81;0.00656399999934365;0.02700129999720957;0.0157464439998148;0.01301170000078855;0.015406999998958781;0.019287099999928614
91;0.007286600000952603;0.03353330000027199;0.020922996000444984;0.01466939999954775;0.02190110000083223;0.02683429999888176
102;0.00909730000057607;0.030938300002162578;0.018243207999767037;0.013543600001867162;0.01705020000008517;0.021732599998358637
114;0.006739899999956833;0.044401300001482014;0.02949777600020752;0.02232720000029076;0.03248619999794755;0.03697189999729744
129;0.009863999999652151;0.061700700000073994;0.028324111999536397;0.019517099997756304;0.025920899999618996;0.03455459999895538
145;0.012650700002268422;0.054645100000925595;0.03173558799986495;0.024225599998317193;0.028692199997749412;0.03893149999930756
162;0.015785600000526756;0.10257439999986673;0.04381189999985509;0.03060679999907734;0.043583200000284705;0.05811179999727756
183;0.02234619999944698;0.09928869999930612;0.054151268000277926;0.04779590000180178;0.05626770000162651;0.060413100000005215
205;0.021215000000665896;0.09706150000056368;0.052348704000178256;0.03654780000215396;0.04460999999719206;0.07286150000072666
231;0.023264999999810243;0.11748369999986608;0.0728547599997546;0.048015300002589356;0.07411729999876115;0.08799050000015995
259;0.0296334000013303;0.17348049999782233;0.08661886000016239;0.051083899998047855;0.08110079999823938;0.10989030000200728
