phase_count;min;max;mean;q25;q50;q75
1873;0.0004977000062353909;0.0008370000286959112;0.0005954159959219396;0.000541199988219887;0.0005573999951593578;0.0006472999812103808
2104;0.0005723999929614365;0.0008642000029794872;0.0006468959990888834;0.0005990000208839774;0.0006252999883145094;0.0006847999757155776
2364;0.0006379000260494649;0.0010164999985136092;0.0007567800115793943;0.0007021999917924404;0.000763599993661046;0.0007897000177763402
2656;0.0007519000209867954;0.0010051000281237066;0.0008488760003820062;0.0007960000075399876;0.0008505000150762498;0.000894600001629442
2983;0.0008459000382572412;0.0014470999594777822;0.0010113239940255881;0.0009406999452039599;0.0009941000025719404;0.0010232999920845032
3351;0.0007963000098243356;0.0012431999784894288;0.0010518600023351609;0.0009539000457152724;0.0010794000118039548;0.0011144999880343676
3764;0.0009964000200852752;0.0015270000440068543;0.0012594240019097925;0.0012060999870300293;0.0012659999774768949;0.0013717999681830406
4229;0.0011292999843135476;0.0019754000240936875;0.0013928520097397268;0.0012707999558188021;0.0013653000351041555;0.0014569999766536057
4750;0.001285000005736947;0.0020117000094614923;0.0015351919922977687;0.0014282999909482896;0.0015124999918043613;0.0016339999856427312
5336;0.001444399997126311;0.001978799991775304;0.001722852005623281;0.001704900001641363;0.001726799993775785;0.0017669000080786645
5994;0.0015628999681212008;0.0029014000319875777;0.0019126680050976575;0.0018080000299960375;0.0018862999859265983;0.0019512000144459307
6734;0.0017955999937839806;0.0025464000063948333;0.0022073000040836632;0.002125800005160272;0.002169199986383319;0.0023284999770112336
7564;0.002279200009070337;0.0026757000014185905;0.0024432599986903367;0.0023740000324323773;0.002418300020508468;0.002500099944882095
8497;0.0024470000062137842;0.0031073999707587063;0.0028134839958511293;0.0026960999821312726;0.0027772000175900757;0.0029566000448539853
9545;0.0027157000149600208;0.003995499981101602;0.003076455998234451;0.002966600004583597;0.003052599960938096;0.003117899992503226
10722;0.002705100050661713;0.0035880000214092433;0.002910288004204631;0.0028029000386595726;0.002833500038832426;0.002966600004583597
12045;0.0033690999844111502;0.0038878999766893685;0.0036185879982076584;0.0034907999797724187;0.0035942000104114413;0.0037063999916426837
13530;0.0037914999993517995;0.004826499964110553;0.00414722399553284;0.00397820002399385;0.00404619995970279;0.0042566999909467995
15199;0.004223199968691915;0.005301700031850487;0.004560832008719444;0.004390600020997226;0.004499600036069751;0.004629400034900755
17073;0.004839500004891306;0.006307900010142475;0.005356468001846224;0.005134700040798634;0.005180899985134602;0.005591600027401
19179;0.006039200001396239;0.006992399983573705;0.006412691997829825;0.0061713000177405775;0.006401499966159463;0.00658559997100383
21544;0.0069830999709665775;0.008688999980222434;0.007393792001530528;0.007072600012179464;0.00714569998672232;0.007582399994134903
24201;0.007696299988310784;0.009478399995714426;0.008340084000956267;0.007962900039274246;0.008242800016887486;0.008529899991117418
27185;0.008624099951703101;0.010993900010362267;0.009194627995602786;0.008885299961548299;0.009093099972233176;0.009372000000439584
30538;0.009854300005827099;0.012166499975137413;0.010601124002132565;0.01035210001282394;0.010550800012424588;0.011043600039556623
34304;0.010350099997594953;0.013061299978289753;0.011114384003449232;0.010739999997895211;0.010988299967721105;0.011400100018363446
38535;0.011729299963917583;0.01397739996900782;0.01238293199101463;0.011923099984414876;0.012174499977845699;0.012628099997527897
43287;0.012940499989781529;0.017962400044780225;0.014140455997548998;0.01361010002437979;0.01391659997170791;0.014339299988932908
48626;0.01446919998852536;0.01938670000527054;0.01583935200702399;0.015210500045213848;0.015761399990879;0.01603850000537932
54622;0.016742700012400746;0.021707799984142184;0.017899856001604347;0.017468000005465;0.017712300003040582;0.018052800034638494
61359;0.018968300020787865;0.025557000015396625;0.02027756000170484;0.01961970003321767;0.019782899995334446;0.020391699974425137
68926;0.02207739994628355;0.024994099978357553;0.023356843991205096;0.022862899990286678;0.023119700024835765;0.023902099987026304
77426;0.024425200012046844;0.029879799985792488;0.02616126400185749;0.02534420002484694;0.0259074000059627;0.026543700019828975
86974;0.02773430000524968;0.03252259996952489;0.029268299997784197;0.028720400005113333;0.02919349999865517;0.02970299997832626
97700;0.03202220000093803;0.038255900028161705;0.0338694559969008;0.033017000008840114;0.03399580001132563;0.03427969996118918
109749;0.03399989998433739;0.04254729999229312;0.035869276004377754;0.03481019998434931;0.0351226000348106;0.03633070003706962
123284;0.038283900008536875;0.04139599995687604;0.039835684003774074;0.039122599991969764;0.03993779997108504;0.04050409997580573
138488;0.044167199986986816;0.059958400030154735;0.048474527997896075;0.046019500005058944;0.04686489998130128;0.04825679998612031
155567;0.05111870000837371;0.06277050002245232;0.054308311997447165;0.052868900005705655;0.05346379999537021;0.054931199993006885
174752;0.05538080004043877;0.062072400003671646;0.05946023999946192;0.05882959999144077;0.05932369997026399;0.06055559997912496
196304;0.06261540000559762;0.08034330001100898;0.0679479920025915;0.06507290003355592;0.06735359999584034;0.06884129997342825
220513;0.0709707000060007;0.0974792999913916;0.07618840801063925;0.07376870000734925;0.07511939998948947;0.07646380004007369
247707;0.07760139997117221;0.10624959995038807;0.08572169599588961;0.0824811999918893;0.08331580000231043;0.08451590000186116
278255;0.09074470004998147;0.11208900000201538;0.09539546799845994;0.09392089996254072;0.09516819997224957;0.09621649998007342
312571;0.10174680000636727;0.13378089998150244;0.11343773200409486;0.10848220001207665;0.10985440004151314;0.11438400001497939
351119;0.11603390000527725;0.15097710001282394;0.12731370400404557;0.11950049997540191;0.12260900001274422;0.13612170005217195
394420;0.13004999997792765;0.17303280002670363;0.14417224800679831;0.13774520001607016;0.1391243999823928;0.14144160004798323
443062;0.14800409995950758;0.20136760000605136;0.15911995200207457;0.1520182000240311;0.15353810001397505;0.15847510000457987
497702;0.1658307000179775;0.20507339999312535;0.17935217999853192;0.1702499999664724;0.1739048999734223;0.1959840999916196
559081;0.19068589998641983;0.27066739997826517;0.22217307599727065;0.20038739999290556;0.22797170002013445;0.23328630003379658
628029;0.21929739997722208;0.2978618000051938;0.24919353200122715;0.2291506000328809;0.247430199990049;0.26356599997961894
705480;0.2481665999512188;0.34700940002221614;0.28426393199944866;0.2615619000280276;0.286409399996046;0.29833320004399866
792482;0.27239479997660965;0.3641260000295006;0.3100436960090883;0.2866119000245817;0.31735990004381165;0.32798330002697185
890215;0.3127723999787122;0.4538835000130348;0.35509355599759146;0.32284699997399;0.36074650002410635;0.3753936999710277
1000000;0.34891599998809397;0.48210359999211505;0.4020768119953573;0.3609689999721013;0.4082829999970272;0.43414789997041225
