phase_count;min;max;mean;q25;q50;q75
10;0.00021410000044852495;0.0005044999998062849;0.0003011439996771514;0.00024290000146720558;0.00028929999098181725;0.00032800000917632133
11;0.00022149999858811498;0.0004726999904960394;0.0003335359995253384;0.0002761999930953607;0.00033370000892318785;0.00040439999429509044
12;0.00022770000214222819;0.0006828000041423365;0.00048731999937444924;0.00041090000013355166;0.0004935000033583492;0.0005884999991394579
14;0.0005405999982031062;0.001640300004510209;0.001058572000474669;0.000714000008883886;0.0010901999921770766;0.0013349999935599044
15;0.0007570000016130507;0.0016651999903842807;0.0013740559993311763;0.0012642999936360866;0.001381900001433678;0.0015379999967990443
17;0.0013171999889891595;0.002028500006417744;0.0016447080025682225;0.0015156000008573756;0.0015500000008614734;0.0017761000053724274
20;0.0012174000003142282;0.0023705999919911847;0.0016242999996757136;0.0013794999977108091;0.0015905999898677692;0.0018206999957328662
22;0.001184399996418506;0.0021486000041477382;0.00167833199899178;0.0015258000057656318;0.0016789999936008826;0.0017690000095171854
25;0.0012529999949038029;0.002665100008016452;0.0020237999979872256;0.001827999993111007;0.001999100000830367;0.0022807999921496958
28;0.0012959000014234334;0.002634399992530234;0.002190728000132367;0.002075600001262501;0.0023122999991755933;0.0024537999997846782
31;0.00035180000122636557;0.001833599992096424;0.0009492479986511171;0.0004710999928647652;0.0008395000040763989;0.0014125000016065314
35;0.0010734000097727403;0.0027209999971091747;0.002007175999460742;0.001752299998770468;0.0020385999960126355;0.002279899999848567
40;0.0010695999953895807;0.0029452000017045066;0.002364488000748679;0.002233799998066388;0.002376599994022399;0.0027600000030361116
45;0.0015853000077186152;0.003205900007742457;0.0024479600007180123;0.002222099996288307;0.00243649999902118;0.0026508000009926036
50;0.0018580000032670796;0.0038343000051099807;0.0032755119987996294;0.003229299996746704;0.0033702999935485423;0.003619099996285513
57;0.0018576999864308164;0.004303699999582022;0.0034196679986780508;0.003158499996061437;0.003478500002529472;0.003802499995799735
64;0.002588700008345768;0.0047639000113122165;0.003838884001597762;0.0037210000009508803;0.0039480999985244125;0.004128599990508519
72;0.003137599996989593;0.005477800004882738;0.004341568001545965;0.004109900008188561;0.004382400002214126;0.004578299995046109
81;0.0025803000025916845;0.005706300013116561;0.004914816000382416;0.00468259998888243;0.005174299993086606;0.005426100004115142
