phase_count;min;max;mean;q25;q50;q75
183;1.4300007023848593e-05;2.9300004825927317e-05;1.740400097332895e-05;1.5099998563528061e-05;1.580000389367342e-05;1.8799997633323073e-05
205;1.6699996194802225e-05;4.16000111727044e-05;2.5420001475140452e-05;2.2199994418770075e-05;2.3800006601959467e-05;2.680000034160912e-05
231;2.370000584051013e-05;5.4100004490464926e-05;3.12200008193031e-05;2.5900008040480316e-05;2.9800008633174002e-05;3.339999238960445e-05
259;2.6299996534362435e-05;6.600000779144466e-05;3.4316001110710206e-05;2.989999484270811e-05;3.160000778734684e-05;3.390001074876636e-05
291;2.6900001103058457e-05;6.730000313837081e-05;3.5460000508464875e-05;3.199999628122896e-05;3.3500007702969015e-05;3.650000144261867e-05
327;2.2799998987466097e-05;4.579999949783087e-05;3.030399908311665e-05;2.4200009647756815e-05;2.720000338740647e-05;3.709999145939946e-05
367;2.4100008886307478e-05;7.690000347793102e-05;3.125199873466045e-05;2.5699991965666413e-05;2.749999111983925e-05;3.1799994758330286e-05
413;2.7300004148855805e-05;6.44999963697046e-05;4.437200084794313e-05;4.0700004319660366e-05;4.539999645203352e-05;4.8699992476031184e-05
464;4.4899992644786835e-05;8.410000009462237e-05;5.890400090720505e-05;4.949999856762588e-05;5.629999213851988e-05;6.53000024612993e-05
521;5.1700000767596066e-05;9.780000254977494e-05;6.059200270101428e-05;5.390000296756625e-05;5.740000051446259e-05;6.0999998822808266e-05
585;5.570000212173909e-05;0.00017579999985173345;7.272399961948395e-05;5.950000195298344e-05;6.540000322274864e-05;7.54999928176403e-05
657;6.249999569263309e-05;0.00019269999756943434;8.123200153931975e-05;6.620000931434333e-05;7.090000144671649e-05;8.109999180305749e-05
739;6.960000609979033e-05;0.00012149999383836985;8.56840016786009e-05;7.700000423938036e-05;8.179999713320285e-05;8.569999772589654e-05
830;7.829999958630651e-05;0.0001351000100839883;9.807600115891547e-05;8.870000601746142e-05;9.65999934123829e-05;0.00010409999231342226
932;8.489999163430184e-05;0.00018700001237448305;0.00011139599955640733;8.959999831859022e-05;0.00010520000068936497;0.00011900000390596688
1047;6.170000415295362e-05;0.00014859999646432698;8.217200229410082e-05;6.299999949987978e-05;6.969999230932444e-05;9.580000187270343e-05
1176;9.620000491850078e-05;0.00015999999595806003;0.00011266799992881715;0.00010240000847261399;0.0001066999975591898;0.00012070000229869038
1321;0.00011069999891333282;0.00024870000197552145;0.00012735199881717564;0.00011530000483617187;0.00011930000619031489;0.00012409999908413738
1484;0.00011639999866019934;0.00033039999834727496;0.00014250400010496378;0.0001250000059371814;0.00013279999257065356;0.0001407999952789396
1668;0.00013380000018514693;0.0002582000015536323;0.00015661199926398695;0.00013939999917056412;0.00014770000416319817;0.00016039999900385737
1873;0.00014740000187885016;0.0002145000034943223;0.00016673199832439422;0.00015320000238716602;0.00016179999511223286;0.00017680000746622682
2104;0.00015920000441838056;0.00024780000967439264;0.00019238799810409547;0.00018149999959859997;0.0001880999916465953;0.00020009999570902437
