phase_count;min;max;mean;q25;q50;q75
413;7.890001870691776e-05;0.0001368000521324575;9.694399312138558e-05;8.550001075491309e-05;9.410001803189516e-05;0.0001020999625325203
464;9.14999982342124e-05;0.00014220003504306078;0.00010281200055032968;9.460002183914185e-05;9.769998723641038e-05;0.00010649999603629112
521;9.980000322684646e-05;0.00012430001515895128;0.00011022400809451938;0.00010400003520771861;0.00010659999679774046;0.00011790002463385463
585;8.93000396899879e-05;0.00017040001694113016;0.000122832003980875;0.00011530000483617187;0.00011979998089373112;0.00012769998284056783
657;0.00011520000407472253;0.000228599994443357;0.00013565599918365478;0.00012250000145286322;0.00012940005399286747;0.00014169997302815318
739;0.00012099999003112316;0.00018319999799132347;0.0001475919969379902;0.00013320002472028136;0.00014739995822310448;0.00015310000162571669
830;0.00012180005433037877;0.00017060001846402884;0.00014966000337153672;0.00014319998444989324;0.00014849996659904718;0.00015659997006878257
932;0.00013919995399191976;0.00025290000485256314;0.00016979198437184096;0.00015309994341805577;0.00016289995983242989;0.00017039995873346925
1047;8.249998791143298e-05;0.00024640001356601715;0.00015453200321644545;0.0001037000329233706;0.00016589998267591;0.00017289997776970267
1176;0.00017179996939375997;0.0003206999972462654;0.00020342400530353187;0.0001805999781936407;0.000195200031157583;0.00020210002548992634
1321;0.00019079999765381217;0.00035749998642131686;0.00022451599827036261;0.000201700022444129;0.00021279999054968357;0.00022409996017813683
1484;0.0002136999974027276;0.0002884000423364341;0.0002325639990158379;0.00021949998335912824;0.0002275000442750752;0.00023959996178746223
1668;0.0002229000092484057;0.00043269997695460916;0.00026446399744600057;0.00023930001771077514;0.0002490000333636999;0.0002694000140763819
1873;0.0002731999848037958;0.0004703000304289162;0.00032152799190953373;0.0002877999795600772;0.0003060000017285347;0.00033009995240718126
2104;0.0002812999882735312;0.0005301000201143324;0.00035303199663758275;0.0002997000119648874;0.00031370000215247273;0.0003638999769464135
2364;0.00030499999411404133;0.0007074999739415944;0.0004095199960283935;0.0003491999814286828;0.00037299998803064227;0.0004036999889649451
2656;0.00033249997068196535;0.0005362000083550811;0.0004036600003018975;0.00036830001045018435;0.00038460001815110445;0.00041470001451671124
2983;0.0003779999678954482;0.0006416999967768788;0.0004390559904277325;0.0004056999459862709;0.00041229999624192715;0.0004392999690026045
3351;0.0004039999912492931;0.0005495999939739704;0.0004580560000613332;0.00043430004734545946;0.0004464000230655074;0.0004661999992094934
