phase_count;min;max;mean;q25;q50;q75
72;0.007436200001393445;0.007762400011415593;0.007533040000125766;0.007479599997168407;0.007507099988288246;0.007565199994132854
81;0.008677300007548183;0.010145899999770336;0.009098812001175247;0.008864100003847852;0.008939599996665493;0.009135100001003593
91;0.010323499998776242;0.011046500003430992;0.010580315997358411;0.010409499998786487;0.010491499997442588;0.010807599988766015
102;0.012154999989434145;0.0137618000007933;0.012556239999248646;0.012260100003913976;0.012325000003329478;0.012696999998297542
114;0.014497400014079176;0.01650649998919107;0.015042315999162384;0.014625499999965541;0.014843700002529658;0.015391400011139922
129;0.01763639999262523;0.023095500000636093;0.019516580000636167;0.01906299999973271;0.01946949999546632;0.019854700003634207
145;0.020585999998729676;0.02685130000463687;0.02185849199828226;0.020999400003347546;0.02128449999145232;0.02213530000881292
162;0.024760699991020374;0.030585799991968088;0.02568450399732683;0.02484139999432955;0.025139699995634146;0.025863199989544228
183;0.02999189999536611;0.03732089999539312;0.0327344959997572;0.03061639999214094;0.03290449999622069;0.0338192000053823
205;0.035621499991975725;0.03747730000759475;0.03641626800061203;0.03615739999804646;0.03635480000230018;0.036549600001308136
231;0.043693900006473996;0.04688180000812281;0.0445353680010885;0.04388110000581946;0.044154599992907606;0.045008300003246404
259;0.05313400000159163;0.057889400006388314;0.054068280000356024;0.05330770000000484;0.05341209999460261;0.05410470000060741
291;0.06438300000445452;0.07380409998586401;0.06672132000036073;0.0649556999997003;0.06529620000219438;0.06805180000083055
327;0.07865070000116248;0.08572930000082124;0.08017106800049077;0.079200199994375;0.07975430000806227;0.0804842999932589
367;0.09557469999708701;0.11895639999420382;0.09904976399964653;0.09655329999804962;0.09698089999437798;0.09968690000823699
413;0.11847500001022127;0.13355840000440367;0.12318882399995346;0.11996339999313932;0.12157630000729114;0.12631780000810977
464;0.14546030000201426;0.16398739999567624;0.15230342000024394;0.14834549999795854;0.15106259999447502;0.15569700000924058
521;0.17929529999673832;0.20019439999305177;0.18532394399866461;0.1812729999946896;0.18253809999441728;0.18742970000312198
585;0.22235550000914373;0.25306499999715015;0.2294609960023081;0.22441690000414383;0.22634610001114197;0.22974080000130925
657;0.27854020000086166;0.36307469999883324;0.28764625199954025;0.2803524000046309;0.2823199999984354;0.28770760000043083
739;0.3428237000043737;0.38276789999508765;0.3561353799997596;0.34608819999266416;0.3487961000064388;0.3650234999950044
830;0.4306349999969825;0.5177855000074487;0.4600159440026619;0.44032990001142025;0.45535770000424236;0.46846499999810476
932;0.5341417000017827;0.5577249000052689;0.5452309560007416;0.5406619999994291;0.5441869000060251;0.5484709000011208
1047;0.6667717999953311;0.6969802000094205;0.6792276440007845;0.6738659000111511;0.6793573000031756;0.6830841000046348
1176;0.8240503999986686;0.8928502000053413;0.8578464399994118;0.8326650999952108;0.8570381000026828;0.8758980999991763
1321;1.0319445000059204;1.133777100010775;1.0738336720014923;1.0540858000022126;1.0720932999975048;1.0896805999946082
1484;1.2968816999928094;1.3962314000091283;1.3328733960003591;1.31711859999632;1.3272119000030216;1.3451027999981306
1668;1.6127705999970203;1.7676073999900836;1.6528716439992421;1.623376500006998;1.63719750000746;1.6564941999968141
1873;2.043995600004564;2.181162499997299;2.09827907200146;2.065104199995403;2.0779667000024347;2.1319447999994736
2104;2.5404404000000795;2.761023800005205;2.6066295839997475;2.5597912999946857;2.575896099995589;2.6389850999985356
2364;3.1852002999949036;4.010673899989342;3.3505871599994133;3.215450300005614;3.285834199996316;3.3475503000081517
2656;4.0011497999948915;4.364208900005906;4.068005652001011;4.035068900004262;4.041684499999974;4.073038899994572
2983;5.021262900001602;5.5579993999999715;5.115246523999376;5.064576299992041;5.084985100009362;5.124793800001498
3351;6.297706299999845;6.825713700003689;6.430303944001789;6.390595599994413;6.423520900003496;6.442151800001739
3764;7.940071799996076;8.562195799997426;8.113899768000119;8.060577700001886;8.106881100000464;8.137663799992879
4229;9.938016400003107;10.646537200009334;10.234496807999093;10.155752899998333;10.224327100004302;10.278736199994455
4750;12.393212100010714;13.788111300003948;12.714601356001804;12.486248400004115;12.526768399999128;12.802362799993716
5336;15.70980330000748;16.88398829998914;16.181904807997054;16.056987199990544;16.16303829998651;16.230948699987493
5994;20.030974599998444;21.34883039999113;20.553784755999803;20.211796499992488;20.443611599999713;20.806732999990345
6734;24.909173600011854;27.121907299995655;25.797933723999886;25.149301600002218;25.7162193999975;26.15864039999724
7564;32.16546980000567;33.87713470000017;32.82624674799968;32.482771299997694;32.76809839998896;33.06901619999553
8497;39.6854994000023;46.347314800004824;41.493703540000716;40.095219499999075;41.333665300000575;42.250957299998845
9545;54.25565839999763;62.07558720000088;57.12830505599908;55.237378799996804;57.55854790000012;58.488080099996296
10722;65.70309359999374;83.87296169999172;70.4982540679985;68.08480629998667;70.18875149999803;72.25560769998992
